id,Created (UTC),Total Spend,Payment Count,Tax Location Recognized
cus_Lt8CFCpAit10Wb,2022-06-16 16:52,"0,00",0,FALSE
cus_Lt69f4v2LfuAZa,2022-06-16 14:46,"0,00",0,FALSE
cus_Lt4tioR7av0T3H,2022-06-16 13:27,"0,00",0,FALSE
cus_Lt4iOpRCagv7ea,2022-06-16 13:16,"0,00",0,FALSE
cus_Lt3qBGdpvdTA75,2022-06-16 12:23,"0,00",0,FALSE
cus_Lt2N8RtkN6zcTk,2022-06-16 10:51,"0,00",0,FALSE
cus_Lt244Z98JKVF36,2022-06-16 10:32,"0,00",0,FALSE
cus_Lt0jc1B1icGGz9,2022-06-16 9:10,"0,00",0,FALSE
cus_LszauMY9sq0DWi,2022-06-16 7:58,"0,00",0,FALSE
cus_LsxETZ107u7PzD,2022-06-16 5:32,"0,00",0,FALSE
cus_LsrWtA7GUuPypE,2022-06-15 23:39,"483,41",26,FALSE
cus_LsqiPvpZF9nKa8,2022-06-15 22:48,"0,00",0,FALSE
cus_LspTX9dSW2yVjQ,2022-06-15 21:31,"0,00",0,FALSE
cus_LsoO1iXsIvIyUr,2022-06-15 20:24,"0,00",0,FALSE
cus_LsnzeWuOUY2lsE,2022-06-15 19:59,"3468,01",4,TRUE
cus_LsiDIVjbvNIYtn,2022-06-15 14:02,"0,00",0,FALSE
cus_LshAcBAHpL8P1V,2022-06-15 12:56,"0,00",0,FALSE
cus_Lsgi64evpesevO,2022-06-15 12:28,"0,00",0,FALSE
cus_LsdOxSqUnDmPm8,2022-06-15 9:02,"0,00",0,FALSE
cus_LscLHfhFWOUDOg,2022-06-15 7:57,"0,00",0,FALSE
cus_Lsc7ByYxw8WO2p,2022-06-15 7:44,"2450,30",6,TRUE
cus_LsblxG4fpE9l3u,2022-06-15 7:21,"0,00",0,FALSE
cus_Lsbfg0GiL1gNyF,2022-06-15 7:15,"2700,00",3,TRUE
cus_LsZ3IZAMCeR5fd,2022-06-15 4:34,"0,00",0,FALSE
cus_LsV8K3VZOrBEuH,2022-06-15 0:30,"0,00",0,FALSE
cus_LsUmOYtHnNzObF,2022-06-15 0:08,"0,00",0,FALSE
cus_LsPoIA8u3LmmUF,2022-06-14 19:01,"0,00",0,FALSE
cus_LsOcn0t91i1feF,2022-06-14 17:46,"0,00",0,FALSE
cus_LsNfUA18h2SaRu,2022-06-14 16:47,"1327,23",2,FALSE
cus_LsMjF8ersxDPal,2022-06-14 15:50,"0,00",0,FALSE
cus_LsLVQTeqw23qrg,2022-06-14 14:33,"2282,98",16,TRUE
cus_LsJiV6brVTxyqn,2022-06-14 12:42,"641,76",31,TRUE
cus_LsIqzez3aMswKc,2022-06-14 11:49,"1152,00",12,TRUE
cus_LsI5ypFqmOTTvv,2022-06-14 11:01,"0,00",0,FALSE
cus_LsHQZXG5Nb3te1,2022-06-14 10:20,"1603,90",26,TRUE
cus_LsGlCKlDQnCg60,2022-06-14 9:39,"0,00",0,FALSE
cus_LsGkmxBkLRshw4,2022-06-14 9:38,"0,00",0,FALSE
cus_LsEIoNieAsodot,2022-06-14 7:07,"0,00",0,FALSE
cus_Ls3XO6jALnYIqa,2022-06-13 20:00,"185,93",5,TRUE
cus_LryupDLbgaRuYv,2022-06-13 15:13,"647,70",18,TRUE
cus_LryqNwrS8odgQx,2022-06-13 15:09,"0,00",0,FALSE
cus_LryEsFJ9AywT3B,2022-06-13 14:30,"0,00",0,FALSE
cus_Lry2uzB51Nll4c,2022-06-13 14:18,"0,00",0,FALSE
cus_LrxxkWSE2B5FTx,2022-06-13 14:13,"0,00",0,FALSE
cus_LrxqlKWyYosaA1,2022-06-13 14:07,"0,00",0,FALSE
cus_LrxY5RKGTgeXTM,2022-06-13 13:48,"0,00",0,FALSE
cus_LrxRCz3zmm2l2f,2022-06-13 13:41,"1304,39",4,TRUE
cus_LrxLrFniUv3OAc,2022-06-13 13:35,"0,00",0,FALSE
cus_LrwbaOneEvAVTk,2022-06-13 12:49,"0,00",0,FALSE
cus_LrvnycXzjt15yE,2022-06-13 11:59,"0,00",0,FALSE
cus_LrvhT1JsH23LYr,2022-06-13 11:54,"37,19",1,TRUE
cus_LruuZkI8YPAVn5,2022-06-13 11:04,"63,00",3,TRUE
cus_LrtwZQpQdx4ziF,2022-06-13 10:04,"0,00",0,FALSE
cus_LrtvLbY6XX1vx4,2022-06-13 10:03,"0,00",0,FALSE
cus_LrraDIRMvVnNpt,2022-06-13 7:39,"640,00",32,TRUE
cus_LrrI1X8qrBv2uS,2022-06-13 7:20,"0,00",0,FALSE
cus_Lrd2FXoTbpNnxY,2022-06-12 16:36,"0,00",0,FALSE
cus_LrCvonkQho1doa,2022-06-11 13:38,"0,00",0,FALSE
cus_Lr9vNB9XuYGVph,2022-06-11 10:32,"0,00",0,FALSE
cus_Lr8jfsqrFXMYpW,2022-06-11 9:18,"0,00",0,FALSE
cus_Lr1kg9Gu0IrPmA,2022-06-11 2:05,"23,84",1,TRUE
cus_LqvNfFnslOnh7V,2022-06-10 19:29,"0,00",0,FALSE
cus_Lqta3T1FpI1c6a,2022-06-10 17:38,"51,49",2,TRUE
cus_Lqsc6LkuzsAdoN,2022-06-10 16:39,"995,42",3,TRUE
cus_LqsCQjAqaxGMlX,2022-06-10 16:13,"0,00",0,FALSE
cus_LqrKQEuwUbv31p,2022-06-10 15:19,"0,00",0,FALSE
cus_LqoFer8pO2LgbG,2022-06-10 12:07,"0,00",0,FALSE
cus_LqnVcUW7qihB7M,2022-06-10 11:21,"0,00",0,FALSE
cus_Lqm6oLRsa4e9gU,2022-06-10 9:54,"0,00",0,FALSE
cus_Lqm5HceiQkgeXF,2022-06-10 9:53,"0,00",0,FALSE
cus_LqlVb7fpuzc7Gd,2022-06-10 9:18,"0,00",0,FALSE
cus_LqlO8SgrzNm9En,2022-06-10 9:11,"0,00",0,FALSE
cus_Lqk8UA8hHsazzx,2022-06-10 7:52,"0,00",0,FALSE
cus_Lqk4ROcmBq5O7M,2022-06-10 7:49,"0,00",0,FALSE
cus_LqjvB0h5ptVmhN,2022-06-10 7:39,"0,00",0,FALSE
cus_Lqiuze5ULsNH2v,2022-06-10 6:37,"20,00",1,TRUE
cus_Lqe9rkiAzwiX05,2022-06-10 1:41,"1644,88",6,TRUE
cus_Lqe2iwUJGrgyTp,2022-06-10 1:34,"0,00",0,FALSE
cus_Lqd2MVq191woqq,2022-06-10 0:32,"0,00",0,FALSE
cus_LqcMDneV3o3oJ3,2022-06-09 23:50,"0,00",0,FALSE
cus_LqYZhBGG9VkzIU,2022-06-09 19:55,"0,00",0,FALSE
cus_LqXAA6LC2FatBS,2022-06-09 18:29,"789,47",3,FALSE
cus_LqWMBufyi7rLsg,2022-06-09 17:38,"0,00",0,FALSE
cus_LqUT7O4s6LafRU,2022-06-09 15:41,"0,00",0,FALSE
cus_LqSXQIuP7wYQu4,2022-06-09 13:41,"0,00",0,FALSE
cus_LqRhctx9kAOi4g,2022-06-09 12:50,"0,00",0,FALSE
cus_LqP6pQnIa5wK4h,2022-06-09 10:08,"0,00",0,FALSE
cus_LqOnHfPb6kPOvB,2022-06-09 9:49,"0,00",0,FALSE
cus_LqORkXY346ZC2J,2022-06-09 9:28,"648,00",3,TRUE
cus_LqNNQUsqEDo1Fu,2022-06-09 8:21,"0,00",0,FALSE
cus_LqNGk8VtOh9AbY,2022-06-09 8:15,"403,29",18,FALSE
cus_LqMfkbRJZrl3ar,2022-06-09 7:38,"0,00",0,FALSE
cus_LqLcKih7DrbbFd,2022-06-09 6:33,"0,00",0,FALSE
cus_LqKufNmIFi9ooZ,2022-06-09 5:49,"120,00",3,TRUE
cus_LqEzxdllvJQOc4,2022-06-08 23:41,"0,00",0,FALSE
cus_LqCpQOjxz4UdLA,2022-06-08 21:27,"3344,22",4,TRUE
cus_LqC9wkIOz5gfzu,2022-06-08 20:46,"140,00",4,FALSE
cus_LqBocQ3h2GbqtO,2022-06-08 20:24,"0,00",0,FALSE
cus_LqBNnQn98NcWMG,2022-06-08 19:58,"0,00",0,FALSE
cus_Lq8NVZqoyTj6u8,2022-06-08 16:52,"700,00",20,TRUE
cus_Lq7smebSX26xCQ,2022-06-08 16:21,"0,00",0,FALSE
cus_Lq7iHqijPDe9Ep,2022-06-08 16:10,"35,00",1,TRUE
cus_Lq7g5u9O5AnNCk,2022-06-08 16:08,"0,00",0,FALSE
cus_Lq6YcItk04prLB,2022-06-08 14:58,"4922,24",35,TRUE
cus_Lq4vdgSwfWvZ4q,2022-06-08 13:18,"0,00",0,FALSE
cus_Lq3mS9heUW3q7K,2022-06-08 12:07,"0,00",0,FALSE
cus_Lq3lYsw5LGMJMJ,2022-06-08 12:05,"0,00",0,FALSE
cus_Lq3DKPAGvedmSe,2022-06-08 11:32,"0,00",0,FALSE
cus_Lq1A10OPRSwgFN,2022-06-08 9:24,"0,00",0,FALSE
cus_Lq0eU9gCGwR6E3,2022-06-08 8:52,"0,00",0,FALSE
cus_Lq05uVph5lswnN,2022-06-08 8:18,"0,00",0,FALSE
cus_LpzZ0N1reoExeT,2022-06-08 7:45,"0,00",0,FALSE
cus_LpvhBuHiEX0IPk,2022-06-08 3:45,"548,24",23,TRUE
cus_LprlSuly8ukdLC,2022-06-07 23:41,"0,00",0,FALSE
cus_LpoQSQ1TMG4klW,2022-06-07 20:14,"220,32",2,FALSE
cus_LpoEmLKpMjOn6B,2022-06-07 20:03,"0,00",0,FALSE
cus_Lpm1eaypZDosg9,2022-06-07 17:45,"111,56",3,TRUE
cus_LpkXD2ThDgx14T,2022-06-07 16:14,"0,00",0,FALSE
cus_Lpjm45XJHplvDv,2022-06-07 15:27,"0,00",0,FALSE
cus_Lpjd8YmuNrFE0E,2022-06-07 15:18,"0,00",0,FALSE
cus_LpiTEH4bLsybxi,2022-06-07 14:05,"3167,47",9,FALSE
cus_LphyU2m4VhG16v,2022-06-07 13:34,"1136,79",11,TRUE
cus_Lphsp5F9moGIlw,2022-06-07 13:28,"0,00",0,FALSE
cus_LpgWkhS5UG77tX,2022-06-07 12:05,"1071,00",3,TRUE
cus_LpfjCzlJEyX9Ba,2022-06-07 11:15,"2020,80",11,TRUE
cus_LpeCXYPj902HmJ,2022-06-07 9:41,"1342,63",35,TRUE
cus_Lpe0CsnkdB2xgm,2022-06-07 9:29,"520,59",14,TRUE
cus_LpbUWRLjJOXqcY,2022-06-07 6:53,"0,00",0,FALSE
cus_LpaXboMnQ3Hd48,2022-06-07 5:54,"0,00",0,FALSE
cus_LpZH2L8A4DXYLb,2022-06-07 4:35,"114,42",2,TRUE
cus_LpYj1VcxtnhU70,2022-06-07 4:01,"3143,37",4,TRUE
cus_LpTshqpCTZKxBP,2022-06-06 23:01,"223,11",2,TRUE
cus_LpSFPgYFDHwdnO,2022-06-06 21:19,"0,00",0,FALSE
cus_LpORzYbndbjvFi,2022-06-06 17:24,"0,00",0,FALSE
cus_LpNOlj75YM2rKt,2022-06-06 16:18,"0,00",0,FALSE
cus_LpLRTUxIfoSUbn,2022-06-06 14:17,"726,86",21,TRUE
cus_LpKuWvsXijHQs1,2022-06-06 13:45,"148,74",4,TRUE
cus_LpKG2P9hj2eZFI,2022-06-06 13:04,"0,00",0,FALSE
cus_LpJYoGMk8KtTni,2022-06-06 12:20,"6029,26",43,TRUE
cus_LpJKsNHFtIeqml,2022-06-06 12:06,"0,00",0,FALSE
cus_LpJ7c4NQUKiIph,2022-06-06 11:53,"0,00",0,FALSE
cus_LpIjKgawlwbS3K,2022-06-06 11:29,"0,00",0,FALSE
cus_LpGYVpLE0SkGdE,2022-06-06 9:14,"82,80",1,TRUE
cus_LpBuIK7b1gJj4t,2022-06-06 4:27,"0,00",0,FALSE
cus_Lp0Er2HVkYwWqD,2022-06-05 16:22,"263,16",2,TRUE
cus_LoyObh3xTLLqhy,2022-06-05 14:28,"0,00",0,FALSE
cus_LorIb9Ow7Aopec,2022-06-05 7:09,"599,99",3,TRUE
cus_LokRIl3zDcYoZ1,2022-06-05 0:04,"0,00",0,FALSE
cus_LohJoCULCHhDAi,2022-06-04 20:50,"0,00",0,FALSE
cus_LoeV4Uuq0Iall1,2022-06-04 17:56,"0,00",0,FALSE
cus_LoWq8LAG64UrZv,2022-06-04 10:00,"60,52",3,TRUE
cus_LoWTEnt3JuSnew,2022-06-04 9:38,"2617,30",23,TRUE
cus_LoUudyybh9iDKf,2022-06-04 8:00,"0,00",0,FALSE
cus_LoTRCjs7Kaughu,2022-06-04 6:30,"0,00",0,FALSE
cus_LoPFlcnuVHDg7t,2022-06-04 2:09,"0,00",0,FALSE
cus_LoILSFvUwmuIGr,2022-06-03 19:01,"0,00",0,FALSE
cus_LoIJAgR37npPT6,2022-06-03 18:59,"0,00",0,FALSE
cus_LoH5CF8f92HQ2U,2022-06-03 17:44,"1004,55",15,FALSE
cus_LoH4PSVyJbLEiP,2022-06-03 17:42,"0,00",0,FALSE
cus_LoF6oeFfhyoZtg,2022-06-03 15:41,"0,00",0,FALSE
cus_LoCpYwVSLUqrDd,2022-06-03 13:20,"1800,00",3,TRUE
cus_LoCjXKWJScgCDA,2022-06-03 13:13,"2023,87",3,TRUE
cus_LoBT8bygdIjX5I,2022-06-03 11:56,"490,00",7,TRUE
cus_Lo84NGbzE4FK3q,2022-06-03 8:24,"0,00",0,FALSE
cus_Lo7zCWbD6XhAir,2022-06-03 8:19,"0,00",0,FALSE
cus_Lo5PaXxldGeO2c,2022-06-03 5:39,"0,00",0,FALSE
cus_LnzwDtTzi8sefs,2022-06-03 0:00,"0,00",0,FALSE
cus_LnxYR3HzXEmapk,2022-06-02 21:32,"0,00",0,FALSE
cus_Lnuzx1H99tTZoc,2022-06-02 18:53,"0,00",0,FALSE
cus_LntH1l0IbucXtZ,2022-06-02 17:07,"1087,48",22,FALSE
cus_Lnt9CUqXXuo0Ip,2022-06-02 16:59,"35,00",2,TRUE
cus_LnquMP431zpoWH,2022-06-02 14:40,"0,00",0,FALSE
cus_Lnq8SnEmOKJpz7,2022-06-02 13:52,"0,00",0,FALSE
cus_Lni0GgHlLJq3m8,2022-06-02 5:28,"0,00",0,FALSE
cus_LnejJ4VfH4F1oK,2022-06-02 2:05,"995,42",3,TRUE
cus_LncngbmswOVTFp,2022-06-02 0:05,"0,00",0,TRUE
cus_LnY51qAdqJc3Sd,2022-06-01 19:13,"0,00",0,FALSE
cus_LnW43vC824mHnR,2022-06-01 17:08,"5436,31",38,TRUE
cus_LnW3qReV6jZhzP,2022-06-01 17:07,"687,56",5,TRUE
cus_LnSplBWk7BkDkz,2022-06-01 13:47,"324,00",3,TRUE
cus_LnSlfDQ1iLCGq8,2022-06-01 13:43,"0,00",0,FALSE
cus_LnRmtOjtVqiBEH,2022-06-01 12:42,"0,00",0,FALSE
cus_LnQvoelnoWpDRg,2022-06-01 11:49,"4162,87",34,TRUE
cus_LnPtX9RTIGTjqB,2022-06-01 10:46,"387,07",18,TRUE
cus_LnNvVZw1U6mEuX,2022-06-01 8:43,"2888,94",19,TRUE
cus_LnMvlIlNf9H2Ih,2022-06-01 7:41,"0,00",0,FALSE
cus_LnKvicWQ0V3WEo,2022-06-01 5:37,"0,00",0,FALSE
cus_LnJs02qDVyjRS4,2022-06-01 4:33,"0,00",0,FALSE
cus_LnFSZ2K0rk1iy2,2022-05-31 23:58,"6266,37",25,TRUE
cus_LnFDAH7tcezTD1,2022-05-31 23:43,"0,00",0,TRUE
cus_LnDqT1HuuVypRC,2022-05-31 22:18,"0,00",0,FALSE
cus_LnCUcVvGCvusiT,2022-05-31 20:55,"0,00",0,FALSE
cus_Ln63R42x9mb8Zp,2022-05-31 14:15,"0,00",0,FALSE
cus_Ln5ZDY1EI9btp8,2022-05-31 13:45,"0,00",0,FALSE
cus_Ln4jE6p46tykVO,2022-05-31 12:54,"24,30",1,TRUE
cus_Ln1lf4RaqMRACb,2022-05-31 9:49,"0,00",0,FALSE
cus_Ln0eOeIDfVC2Il,2022-05-31 8:41,"0,00",0,FALSE
cus_Ln0VFrCVv5HVXS,2022-05-31 8:32,"48,00",1,TRUE
cus_LmpcrdUZ5ZWOSI,2022-05-30 21:16,"274,60",2,TRUE
cus_LmmPfTOI61SLU6,2022-05-30 17:58,"526,31",1,FALSE
cus_LmlL7w9ZoF2CU7,2022-05-30 16:51,"0,00",0,FALSE
cus_LmlFWABfll0rG8,2022-05-30 16:45,"0,00",0,FALSE
cus_LmkLl6ZPIptwY0,2022-05-30 15:50,"0,00",0,FALSE
cus_Lmie6HhhqaVLVW,2022-05-30 14:05,"0,00",0,FALSE
cus_LmhMlekWkZo5O8,2022-05-30 12:44,"0,00",0,FALSE
cus_LmfvYxAJ4lror6,2022-05-30 11:15,"735,00",21,TRUE
cus_Lmd5Eash0wrLIK,2022-05-30 8:19,"0,00",0,FALSE
cus_LmcSa8Wbrww9Y4,2022-05-30 7:41,"0,00",0,FALSE
cus_LmYd7Vm8ziaoIW,2022-05-30 3:43,"663,61",2,TRUE
cus_LmWZAa6U67rraB,2022-05-30 1:35,"0,00",0,FALSE
cus_LmNMnmwIK4fP8W,2022-05-29 16:04,"0,00",0,FALSE
cus_LmMgEBT6daYRvG,2022-05-29 15:22,"0,00",0,FALSE
cus_LmKq2O9bBx4bTj,2022-05-29 13:29,"0,00",0,FALSE
cus_LmFMUBdjDGZfk4,2022-05-29 7:49,"751,70",35,TRUE
cus_LmAhuVxkv3pMiI,2022-05-29 2:59,"0,00",0,FALSE
cus_Lm5pio96wQN222,2022-05-28 21:57,"114,42",1,TRUE
cus_LlyOyx7IOONDW6,2022-05-28 14:16,"200,00",11,TRUE
cus_LlxEwNBoVj3iOh,2022-05-28 13:04,"0,00",0,FALSE
cus_LljQcFXNs5YgcG,2022-05-27 22:49,"0,00",1,TRUE
cus_LlitSzhQ9JkH7A,2022-05-27 22:16,"0,00",0,FALSE
cus_LliQE7AOwTBYvJ,2022-05-27 21:47,"0,00",0,FALSE
cus_Llg9ppa7kKh5Ka,2022-05-27 19:25,"0,00",0,FALSE
cus_LlfJsWNlZoRfqN,2022-05-27 18:33,"409,04",11,TRUE
cus_LldpcNvK2NiJpW,2022-05-27 17:01,"0,00",0,FALSE
cus_LlcgVdlnadJ3DD,2022-05-27 15:50,"0,00",0,FALSE
cus_LlcTzdYO4eF6hU,2022-05-27 15:37,"0,00",0,FALSE
cus_Llb0wGIFHPsWPn,2022-05-27 14:06,"526,31",2,TRUE
cus_LlW9uuSisgt7xV,2022-05-27 9:06,"1404,99",35,TRUE
cus_LlVKGRRnee2kq2,2022-05-27 8:14,"0,00",0,FALSE
cus_LlVGrCLW0VIEFG,2022-05-27 8:10,"0,00",0,FALSE
cus_LlVDBIqwlX4O7j,2022-05-27 8:08,"0,00",0,FALSE
cus_LlUffC17472HXq,2022-05-27 7:33,"13500,00",3,TRUE
cus_LlTUXEbULzxvFE,2022-05-27 6:21,"35,00",1,TRUE
cus_LlRkt1o6RtGsU2,2022-05-27 4:32,"999,60",8,TRUE
cus_LlJJs47umaez74,2022-05-26 19:50,"0,00",0,FALSE
cus_LlJ6b25JwrYVUe,2022-05-26 19:36,"0,00",0,FALSE
cus_LlIlFYS49WEBA5,2022-05-26 19:16,"1496,16",21,TRUE
cus_LlIQrKWQiIHc2Z,2022-05-26 18:55,"0,00",0,FALSE
cus_LlHlrOa3fdFGpV,2022-05-26 18:14,"0,00",0,FALSE
cus_LlHZzsEdi1qzNt,2022-05-26 18:01,"677,92",9,FALSE
cus_LlHSfWHhe0GHs8,2022-05-26 17:54,"0,00",0,FALSE
cus_LlGhUWl0O1Aa4Q,2022-05-26 17:08,"0,00",0,FALSE
cus_LlGMsc4wE3NqH9,2022-05-26 16:46,"23,84",1,TRUE
cus_LlFZuHkeiUREBH,2022-05-26 15:57,"0,00",0,FALSE
cus_LlEI6V9DoIsrFS,2022-05-26 14:39,"0,00",0,FALSE
cus_LlDy1h0VXkPw7i,2022-05-26 14:19,"675,04",14,TRUE
cus_LlDf1ZWicDsezd,2022-05-26 13:59,"27,00",1,FALSE
cus_Ll800jYNFS6aqc,2022-05-26 8:08,"0,00",0,FALSE
cus_Ll6gnvtHfbdC31,2022-05-26 6:47,"0,00",0,FALSE
cus_Ll6XBTM2BLxWn4,2022-05-26 6:37,"0,00",0,FALSE
cus_Ll6UA99HIXmyUY,2022-05-26 6:35,"0,00",0,FALSE
cus_Ll6OALTQGAEBjj,2022-05-26 6:28,"0,00",0,FALSE
cus_Ll2kggcsU6ZRgr,2022-05-26 2:42,"0,00",0,FALSE
cus_LkyTTHEkq0V9X6,2022-05-25 22:17,"114,42",1,TRUE
cus_LkyBIOmiGStLpW,2022-05-25 21:59,"1248,67",15,TRUE
cus_LkxKiFzNuaLNSB,2022-05-25 21:06,"0,00",0,FALSE
cus_LkwOavFzukNgVr,2022-05-25 20:08,"818,08",22,FALSE
cus_Lku7hFmRnkDAVc,2022-05-25 17:47,"0,00",0,FALSE
cus_LksH4TeSWnwoJB,2022-05-25 15:53,"4221,27",26,TRUE
cus_Lkry6gctSe47n9,2022-05-25 15:34,"0,00",0,FALSE
cus_Lkq50GC9oame7I,2022-05-25 13:37,"0,00",0,FALSE
cus_LkovFylg2sjej7,2022-05-25 12:25,"0,00",0,FALSE
cus_LkoP3mSZVJ6COp,2022-05-25 11:53,"0,00",0,FALSE
cus_Lko9Ftmmjr2sD0,2022-05-25 11:37,"0,00",0,FALSE
cus_LkmZ5EX1ZUZyUd,2022-05-25 10:00,"1729,78",27,TRUE
cus_LkkPUIQmx5CE5T,2022-05-25 7:46,"589,55",15,TRUE
cus_LkjqYgl319rimx,2022-05-25 7:10,"0,00",0,FALSE
cus_LkeP3rHzSjmKl2,2022-05-25 1:34,"0,00",0,FALSE
cus_Lkc4z8hZlOryVv,2022-05-24 23:09,"0,00",0,FALSE
cus_LkbqpK7u63fx2y,2022-05-24 22:55,"0,00",0,FALSE
cus_LkVjpDNvoluySJ,2022-05-24 16:35,"0,00",0,FALSE
cus_LkUocYlYTuSaiD,2022-05-24 15:38,"0,00",0,FALSE
cus_LkSAKPCv3oQkNl,2022-05-24 12:55,"240,00",6,TRUE
cus_LkSAF0mzOwNPvQ,2022-05-24 12:55,"0,00",0,FALSE
cus_LkS8aI3tzepg0Y,2022-05-24 12:53,"0,00",0,FALSE
cus_LkPhV5sXGixICk,2022-05-24 10:22,"0,00",0,FALSE
cus_LkPhbUpCiszkie,2022-05-24 10:21,"0,00",0,FALSE
cus_LkOOvByVpu4Vcq,2022-05-24 9:00,"0,00",0,FALSE
cus_LkMReyEQNiyGrv,2022-05-24 6:59,"143,02",3,TRUE
cus_LkLpByoulM1735,2022-05-24 6:21,"0,00",0,FALSE
cus_LkJgeXxfkY2lQN,2022-05-24 4:08,"0,00",0,FALSE
cus_LkI3JoNi0Xi5jq,2022-05-24 2:27,"0,00",0,FALSE
cus_LkHL1LZdjpPXkv,2022-05-24 1:43,"0,00",0,FALSE
cus_LkGrUgAjR7hpRi,2022-05-24 1:14,"602,59",11,FALSE
cus_LkE1bk2wi9WCyw,2022-05-23 22:17,"0,00",0,FALSE
cus_LkAaSymMpZr1V1,2022-05-23 18:45,"0,00",0,FALSE
cus_LkA3PGedLGDP0a,2022-05-23 18:11,"0,00",0,FALSE
cus_LkA2db6LKegYAc,2022-05-23 18:11,"1360,63",28,FALSE
cus_LkA2p8if1M3l38,2022-05-23 18:10,"0,00",0,FALSE
cus_Lk86akn8C4w3If,2022-05-23 16:10,"0,00",0,FALSE
cus_Lk828ka63ZhSjL,2022-05-23 16:07,"0,00",0,FALSE
cus_Lk62Q28m2X1wMu,2022-05-23 14:03,"0,00",0,FALSE
cus_Lk5hI7AyuKm2LF,2022-05-23 13:42,"512,55",3,TRUE
cus_Lk5UoElGoIaJWx,2022-05-23 13:28,"0,00",0,FALSE
cus_Lk4QBha1wCvzE8,2022-05-23 12:23,"583,24",3,TRUE
cus_Lk30QTuzaYwhT6,2022-05-23 10:54,"0,00",0,FALSE
cus_Lk2m4kZDu1KthW,2022-05-23 10:40,"3730,91",22,TRUE
cus_LjzyrLYdg3JvXe,2022-05-23 7:46,"0,00",0,FALSE
cus_LjzOmgAdjFo9yl,2022-05-23 7:11,"0,00",0,FALSE
cus_LjzH2gtl3tHWoD,2022-05-23 7:03,"0,00",0,FALSE
cus_Ljz9E32V7AhKZO,2022-05-23 6:55,"0,00",0,FALSE
cus_LjyQkOxaYOST7Q,2022-05-23 6:10,"1685,37",24,FALSE
cus_LjxaWzZRuQnTFx,2022-05-23 5:18,"0,00",0,FALSE
cus_Ljj4VvqIjWWKPw,2022-05-22 14:18,"1868,83",4,TRUE
cus_Ljc3f1gz8kYvLv,2022-05-22 7:03,"0,00",0,FALSE
cus_LjauKyY590zAIZ,2022-05-22 5:53,"0,00",0,FALSE
cus_LjVzGVmWT8ckoz,2022-05-22 0:47,"0,00",0,FALSE
cus_LjPV6tKHWwGRbe,2022-05-21 18:05,"0,00",0,FALSE
cus_LjBAfjAg4lqbmM,2022-05-21 3:16,"0,00",0,FALSE
cus_Lj73HkreoDkhVc,2022-05-20 23:01,"228,83",2,FALSE
cus_Lj50X3TSVmdrQn,2022-05-20 20:54,"0,00",0,FALSE
cus_Lj2pFGlROxbcAA,2022-05-20 18:39,"0,00",0,TRUE
cus_Lj2N8f8bLhheHg,2022-05-20 18:12,"0,00",0,FALSE
cus_Lj1cMStF169ifp,2022-05-20 17:24,"0,00",0,FALSE
cus_Lj1P1GHpmj6YfG,2022-05-20 17:11,"1272,98",2,TRUE
cus_Lj0kuDbnYhsxby,2022-05-20 16:30,"0,00",0,FALSE
cus_Lj0XKuycci43y7,2022-05-20 16:17,"0,00",0,FALSE
cus_Lj04AeV44P3ILR,2022-05-20 15:48,"0,00",0,FALSE
cus_Liyatp57DX2gi1,2022-05-20 14:16,"0,00",0,FALSE
cus_LiyBxw6ChYsh8S,2022-05-20 13:51,"185,93",5,FALSE
cus_Lixdd2oEbq0zzp,2022-05-20 13:17,"0,00",0,FALSE
cus_LixRdD3MjwOpq9,2022-05-20 13:05,"1686,30",34,TRUE
cus_Lix77UZIlRxYMh,2022-05-20 12:46,"0,00",0,FALSE
cus_LivVkfa9U1TqHR,2022-05-20 11:05,"0,00",0,FALSE
cus_LivNDyDe8iQ8bF,2022-05-20 10:57,"0,00",0,FALSE
cus_LiuvEbtGwvenEx,2022-05-20 10:29,"0,00",0,FALSE
cus_LiumzNxNZdebjA,2022-05-20 10:20,"0,00",0,FALSE
cus_LiuSwkqnnrN7Pk,2022-05-20 10:01,"0,00",0,FALSE
cus_LiskrbCsh0Zi6E,2022-05-20 8:14,"0,00",0,FALSE
cus_LirYapjkGfKu9r,2022-05-20 7:00,"0,00",0,FALSE
cus_LihBWsPtFUtQFe,2022-05-19 20:17,"0,00",0,FALSE
cus_Lig7wmKBhylbpi,2022-05-19 19:12,"0,00",0,FALSE
cus_LieX33TxiF8a8p,2022-05-19 17:34,"0,00",0,FALSE
cus_LieK02vyomDbvR,2022-05-19 17:20,"0,00",0,FALSE
cus_LidkBujS8mb8Q0,2022-05-19 16:44,"0,00",0,FALSE
cus_LidRfthxdSbuT9,2022-05-19 16:25,"0,00",0,FALSE
cus_LidJgniNJjyC8q,2022-05-19 16:17,"0,00",0,FALSE
cus_Licf91cMKOVjvq,2022-05-19 15:38,"0,00",0,FALSE
cus_LicJD4YAXTGBp7,2022-05-19 15:15,"27,00",1,TRUE
cus_Lic8jEV2zz1OAV,2022-05-19 15:04,"0,00",0,FALSE
cus_LibTHXd9AmDVpd,2022-05-19 14:23,"0,00",0,FALSE
cus_LibL41rZCFIYkT,2022-05-19 14:16,"0,00",0,FALSE
cus_LibKnk0nOOUXHS,2022-05-19 14:15,"0,00",0,FALSE
